filename,text,label,label_id,length,log_length
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['Accordingly, neither you nor any immediate or remote successor to any part of your interest in this Agreement, nor any individual, partnership, corporation, or other legal entity which directly or indirectly owns any interest in you shall not sell, encumber, assign, transfer, convey, pledge, merge, or give away any direct or indirect interest in this Agreement, in you, or in all or substantially all of the assets of the Franchised Business.', 'Any change in the control of you shall be deemed a transfer for purposes of this Agreement.']",Change Of Control,6,88,4.48863636973214
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['Any purported assignment or transfer shall be null and void and shall constitute a material breach of this Agreement, for which we may immediately terminate without opportunity to cure pursuant to Section 10.2.3 of this Agreement.', 'You may not grant any such right to a Unit Franchisee, and Unit Franchisees shall not have the right to sub-franchise or sell Unit Franchises.', 'The rights granted to you hereunder do not include the right to sub-franchise others to sell franchises.', 'You acknowledge and agree that the franchise granted to you hereunder is non-exclusive and is only for one (1) Master Territory; that you are not granted any area, market, or protected territorial rights other than as expressly provided in Section 1.1 of this Agreement; and that you shall not have the right to sublicense, sublease, subcontract or enter into any management agreement providing for the right to operate the Franchised Business or to use the System granted pursuant to this Agreement, except in the manner expressly provided for in Section 5.1 of this Agreement.', 'If any purported assignment or transfer of any direct or indirect interest in this Agreement, in you, or in all or substantially all of the assets of the Franchised Business is made to any third party without our prior written consent, contrary to the terms of Section 12 of this Agreement.', ""In the case of transfer by devise or inheritance, however, if the heirs or beneficiaries of any such person are unable to meet the conditions of this Section 12, the executor, administrator, or personal representative of the decedent shall transfer the decedent's interest to another party approved by us within twelve (12) months, which disposition shall be subject to all the terms and conditions for transfers contained in this Agreement."", 'Accordingly, neither you nor any immediate or remote successor to any part of your interest in this Agreement, nor any individual, partnership, corporation, or other legal entity which directly or indirectly owns any interest in you shall not sell, encumber, assign, transfer, convey, pledge, merge, or give away any direct or indirect interest in this Agreement, in you, or in all or substantially all of the assets of the Franchised Business. Any change in the control of you shall be deemed a transfer for purposes of this Agreement.', 'Upon the death or permanent disability (mental or physical) of any person with an interest in this Agreement, in you, or in all or substantially all of the assets of the Franchised Business, the executor, administrator, or personal representative of such person shall transfer such interest to a third party approved by us within twelve (12) months after such death or disability.']",Anti-Assignment,3,443,6.095824562432225
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['Once you have units open and operating in the trade area where a National Account is located, we will remit to you 25% of the profits derived from the sales in that specific trade area.', 'You shall pay to us a royalty fee based on revenue generated by Unit Franchisees (the ""Unit Franchise Performance Royalty Fee"") equal to twenty-five percent (25%) of aggregate royalty fees paid to you by Unit Franchisees in the Master Territory pursuant to their Unit Franchise Agreements.', 'You shall pay to us a franchise sales royalty fee (the ""Franchise Sales Royalty Fee"") for each Unit Franchise you sell in the Master Territory as follows: twenty-five percent (25%) of the initial franchise fee collected from each Unit Franchisee upon execution of the Unit Franchisee\'s Franchise Agreement (a ""Unit Franchise Agreement""); provided, however, that if you elect to discount or reduce an initial franchise fee for any reason, the Franchise Sales Royalty Fee shall be payable to us as if the full initial franchise fee had been paid.']",Revenue/Profit Sharing,32,170,5.14166355650266
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['In order to keep your exclusivity, you agree to purchase a minimum of the following: $170,000.00 of soup from us in 2015 $1,600,00.00 of soup from us in 2016 $3,200,000.00 of soup from us in 2017 $5,000,000.00 of soup from us in 2018 and shall increase 10% each year thereafter.', 'If you do not meet the Minimum Development Quota, we may cancel your exclusive right to market and sell Unit Franchises in your Master Territory and may sell additional Master Franchises within your Master Territory, or we may begin operations of our own in your Master Territory, or we may terminate this Agreement.', 'You shall be in default under this Agreement, and we may, at our option, terminate this Agreement and all rights granted under this Agreement, without affording you any opportunity to cure the default, effective immediately upon receipt of notice by you upon the occurrence of any of the following events:<omitted>If you fail to comply with the Minimum Development Quota.', 'In addition to The Original Soupman business you must own and continuously operate, you must sell and have open the minimum number of The Original Soupman businesses as set forth on Attachment E hereto (the ""Minimum Development Quota"") by the dates set forth on such Attachment.', 'You shall expend not less than $5,000 each month on such Solicitation Advertising.']",Minimum Commitment,20,221,5.402677381872279
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,['We will provide you or one of your principals and up to five (5) additional persons with a comprehensive initial training program and additional training programs from time to time.'],Volume Restriction,39,30,3.4339872044851463
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['You shall, at our option and request, and without any additional consideration, assign to us all rights to all e-mail addresses, URLs, domain names, Internet listings, and Internet accounts related to the Franchised Business following demand by us upon your misuse of the same and/or the termination or expiration of this Agreement.', 'You acknowledge and agree that, in consideration for the right to use the System and our expertise in the field, if you, any of your employees or any Unit Franchisees in the Master Territory develop any new concept, process or improvement in the operation or promotion of the Franchised Business, you will promptly notify us and provide us with all necessary information concerning same, without any compensation to you, your employee or Unit Franchisee.', 'You further acknowledge that the Intranet facility and all communications that are posted to it will become our property, free of any claims of privacy or privilege that you or any other person may assert.', 'You acknowledge and agree that any such concept, process or improvement shall become our property and we may utilize or disclose such information to other master franchisees and unit franchisees as we determine to be appropriate.']",Ip Ownership Assignment,15,197,5.288267030694535
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['We grant to you, upon the terms and conditions contained in this Agreement, the exclusive right to establish and operate a Franchised Business and a license to use the methods, procedures and products developed by us in the business of selling and servicing Unit Franchises in the territory described on Attachment A attached to this Agreement and incorporated into this Agreement by reference (the ""Master Territory"").', 'If we establish an Intranet, you shall have the privilege to use the Intranet, subject to your strict compliance with the standards and specifications, protocols and restrictions that we may establish from time to time.']",License Grant,18,101,4.624972813284271
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,['You shall take such action as may be necessary to cancel any assumed name registration or equivalent registration obtained by you which contains the Proprietary Marks; and you shall furnish us with evidence satisfactory to us of compliance with this obligation within thirty (30) days after termination or expiration of this Agreement.'],Post-Termination Services,29,52,3.970291913552122
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['You further acknowledge and agree that we may inspect your Franchised Business and any Unit Franchise in the Master Territory to verify that your Franchised Business and/or such Unit Franchise is operating in compliance with our System, as it may be modified from time to time.', 'We shall have the right, at all reasonable times, to inspect the products and services on which the Proprietary Marks shall be used as we consider necessary to carry out the purposes of inspection as part of appropriate quality control.', 'Notwithstanding the foregoing, we reserve the right to inspect or examine your accounts, books, records and tax returns, at any reasonable time, with or without prior notice to you.']",Audit Rights,4,115,4.7535901911063645
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['Any and all claims and actions arising out of or relating to this Agreement, the relationship of you and us, or your operation of the Franchised Business, brought by any party hereto against the other, shall be commenced within two (2) years from the occurrence of the facts giving rise to such claim or action, or such claim or action shall be barred.']",Cap On Liability,5,63,4.1588830833596715
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"[""In addition to the foregoing, upon termination of this Agreement by us for cause as described in Section 10, you agree to pay to us within fifteen (15) days after the effective date of this Agreement's termination, in addition to the amounts owed hereunder, liquidated damages equal to the average monthly Unit Franchise Performance Royalty Fee and Franchise Sales Royalty Fee you paid during the twelve (12) months of operation preceding the effective date of termination multiplied by (a) twenty-four (24) (being the number of months in two (2) full years), or (b) the number of months remaining in the Agreement had it not been terminated, whichever is lower."", 'The parties hereto consider this liquidated damages provision to be a reasonable, good faith pre-estimate of those damages.', 'You and each of your principals agree that the liquidated damages provision does not give us an adequate remedy at law for any default under, or for the enforcement of, any provision of this Agreement other than the Royalty Fee sections.']",Liquidated Damages,19,168,5.1298987149230735
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['As it relates to the operation of your Franchised Business: automobile liability insurance coverage, including owned and non-owned vehicles, with limits of not less than One Million Dollars ($1,000,000) per occurrence;', ""As it relates to the operation of your Franchised Business: worker's compensation and employer's liability insurance in statutory amounts, unemployment insurance and state disability insurance as required by governing law for your employees;"", 'Such insurance coverage will include:', 'You shall also maintain such additional insurance as is necessary to comply with all legal requirements concerning insurance.', 'Should you, for any reason, fail to procure or maintain the insurance required by this Agreement, as such requirements may be revised from time to time by us in writing, we shall have the right and authority (without, however, any obligation to do so) immediately to procure such insurance and to charge same to you, which charges shall be payable by you immediately upon notice together with a ten percent (10%) administrative fee.', ""As it relates to the Unit Franchisees' operation in the Master Territory, and if you elect to obtain such coverage: general liability insurance, which insurance is in addition to any general liability insurance the Unit Franchisees are required to maintain under their Unit Franchise Agreements."", 'Your obligations to maintain insurance coverage as herein described shall not be affected in any manner by reason of any separate insurance maintained by us nor shall the maintenance of such insurance relieve you of any indemnification obligations under this Agreement.', 'As it relates to the operation of your Franchised Business: broad form comprehensive general liability coverage against claims for employment practices coverage, bodily and personal injury, death and property damage caused by or occurring in conjunction with the conduct of business by you pursuant to this Agreement and broad form contractual liability coverage, including errors and omissions coverage, under one or more policies of insurance containing minimum liability coverage prescribed by us from time to time, but in no event in an amount less than Two Million Dollars ($2,000,000) aggregate.', 'You shall provide us with evidence of the insurance required hereunder not later than ten (10) days before you begin operating as a Master Franchisee, and with a complete copy of each insurance policy no more than thirty (30) days after delivery of the original proof of insurance.', 'We may periodically increase the amounts of coverage required under such insurance policies and require different or additional kinds of insurance at any time including excess liability insurance to reflect inflation, identification of new risks, changes in law or standards of liability, higher damage awards, or other relevant changes in circumstances.', 'If you fail to obtain or maintain required insurance coverage and do not obtain such coverage within ten (10) days after written notice from us.', 'The maintenance of sufficient insurance coverage shall be your responsibility.', ""The insurance policies required herein shall: (a) name us as an additional named insured and contain a waiver of all subrogation rights against us, our affiliates, and our and their successors and assigns; (b) provide for thirty (30) days' prior written notice to us of any material modification, cancellation, or expiration of such policy; (c) provide that the coverage applies separately to each insured against whom a claim is brought as though a separate policy had been issued to each insured; (d) contain no provision which in any way limits or reduces coverage for you in the event of a claim by any one or more of the parties indemnified under this Agreement; (e) be primary to and without right of contribution from any other insurance purchased by the parties indemnified under this Agreement; and (f) extend to and provide indemnity for all obligations assumed by ",Insurance,14,616,6.424869023905388
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"[""During the term of this Agreement and after its expiration or termination, you shall not directly or indirectly contest the validity of, or our ownership of the Proprietary Marks, nor take any other action which may tend to jeopardize our or our affiliate's interest therein, or our right to use and to license others to use the Proprietary Marks.""]",Covenant Not To Sue,8,59,4.0943445622221
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,"['Such covenants shall be in a form satisfactory to us, including, without limitation, specific identification of us as a third party beneficiary of such covenants with the independent right to enforce them.', 'You shall include in the standard Unit Franchise Agreement used by you a provision which states that we are a third-party beneficiary to the Unit Franchise Agreement and are entitled to the rights granted in this Section 13.', 'You and we acknowledge and agree that we are a third-party beneficiary to all Unit Franchise Agreements between you and Unit Franchisees in the Master Territory, and that we shall have the right to assume any of your responsibilities, duties or functions under such Unit Franchise Agreements in the event that this Agreement expires or is terminated for any reason.', 'Every covenant required by this Section 7.6 shall be in a form satisfactory to us, including, without limitation, specific identification of us as a third party beneficiary of such covenants with an independent right to enforce them.']",Third Party Beneficiary,36,167,5.123963979403259
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4.pdf,['ADDENDUM REQUIRED BY THE DEPARTMENT OF LAW OF THE STATE OF NEW YORK'],Document Name,9,13,2.6390573296152584
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4.pdf,"['THE GRILLED CHEESE TRUCK, INC.', 'KIOSK CONCEPTS, INC.']",Parties,28,8,2.1972245773362196
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4.pdf,"['______ day of ______________, 2015.']",Agreement Date,2,5,1.791759469228055
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,['SERVICES AGREEMENT'],Document Name,9,2,1.0986122886681098
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"['Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY']",Parties,28,10,2.3978952727983707
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"['January 1, 2004']",Agreement Date,2,3,1.3862943611198906
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"['January 1, 2004 (']",Effective Date,10,4,1.6094379124341003
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"['Notwithstanding the foregoing, to the extent that the Services to be provided with respect to any Account which is registered as an investment company under the 1940 Act (herein referred to as a ""registered investment company"") are services referred to in the definition of ""investment advisor"" under Section 202(a)(11) of the Investment Company Act of 1940 (herein referred to as ""investment advisory services""), then with respect to such Account, this Agreement:\n\n(i) shall not commence until the effective date of its approval by the board of directors or trustees (""Board"") of such Account;\n\n(ii) shall continue from year to year thereafter, subject to the provisions for termination and all other terms and conditions hereof, only if such continuation shall be specifically approved at least annually by a majority of the Board, including a majority of the members of the Board who are not parties to this Agreement or interested persons of any such party (other than as members of the Board) cast in person at a meeting called for that purpose;\n\n(iii) may be terminated at any time without the payment of any penalty by the Board or by a vote of a majority of the outstanding voting securities (as defined in Section 2(a)(42) of the 1940 Act) of the Account on 60 days\' written notice to the Adviser;\n\n(iv) shall automatically terminate in the event of (A) its assignment (as defined in the 1940 Act) or (B) termination of the Advisory Agreement for any reason whatsoever.', ""Subject to the remaining provisions of this Section, the term of this Agreement shall begin on the effective date first above written and shall continue until terminated by mutual agreement of the parties hereto or by either party on not less than 60 days' written notice to the other party hereto.""]",Expiration Date,12,294,5.68697535633982
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,['This Agreement shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania.'],Governing Law,13,18,2.9444389791664403
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"['Notwithstanding the foregoing, to the extent that the Services to be provided with respect to any Account which is registered as an investment company under the 1940 Act (herein referred to as a ""registered investment company"") are services referred to in the definition of ""investment advisor"" under Section 202(a)(11) of the Investment Company Act of 1940 (herein referred to as ""investment advisory services""), then with respect to such Account, this Agreement:\n\n(i) shall not commence until the effective date of its approval by the board of directors or trustees (""Board"") of such Account;\n\n(ii) shall continue from year to year thereafter, subject to the provisions for termination and all other terms and conditions hereof, only if such continuation shall be specifically approved at least annually by a majority of the Board, including a majority of the members of the Board who are not parties to this Agreement or interested persons of any such party (other than as members of the Board) cast in person at a meeting called for that purpose;\n\n(iii) may be terminated at any time without the payment of any penalty by the Board or by a vote of a majority of the outstanding voting securities (as defined in Section 2(a)(42) of the 1940 Act) of the Account on 60 days\' written notice to the Adviser;\n\n(iv) shall automatically terminate in the event of (A) its assignment (as defined in the 1940 Act) or (B) termination of the Advisory Agreement for any reason whatsoever.']",Anti-Assignment,3,243,5.497168225293202
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,"[""Upon reasonable request, copies of any such books and records shall be provided promptly by FASC to the Account or the Account's owners or authorized representatives.""]",Audit Rights,4,26,3.295836866004329
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.PDF,['The Adviser and FASC are each hereby expressly put on notice of the limitation of liability set forth in the Declaration of Trust of the other party.'],Cap On Liability,5,27,3.332204510175204
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT.pdf,['SECOND AMENDMENT TO SERVICES AGREEMENT'],Document Name,9,5,1.791759469228055
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT.pdf,"['Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY']",Parties,28,10,2.3978952727983707
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT.pdf,"['March 1, 2016']",Agreement Date,2,3,1.3862943611198906
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT.pdf,"['March 1, 2016']",Effective Date,10,3,1.3862943611198906
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_SECONDAMENDMENT.pdf,['This Second Amendment shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania.'],Governing Law,13,19,2.995732273553991
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,['AMENDMENT TO SERVICES AGREEMENT'],Document Name,9,4,1.6094379124341003
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,"['Adviser', 'FASC', 'FEDERATED ADVISORY SERVICES COMPANY', 'FEDERATED INVESTMENT MANAGEMENT COMPANY']",Parties,28,10,2.3978952727983707
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,"['March 30, 2009']",Agreement Date,2,3,1.3862943611198906
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,"['March 30, 2009']",Effective Date,10,3,1.3862943611198906
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,['This Amendment shall be governed by and construed in accordance with the laws of the Commonwealth of Pennsylvania.'],Governing Law,13,18,2.9444389791664403
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,['NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER'],Document Name,9,8,2.1972245773362196
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['GLAMIS GOLD LTD.', 'Glam is', 'Bach of the parties hereto agree that all of their covenants, agreements and obligations hereunder shall extend to and be binding upon and may be enforced against any and all of their respective subsidiaries and other Affiliates, as well as against the parties themselves, as the case may be, and that the names of Glamis and Western Copper will herein be deemed to refer collectively to Glamis and all of its subsidiaries and other Affiliates and to Western Copper and all of its subsidiaries and other Affiliates, respectively.', 'WESTERN COPPER CORPORATION', 'Western Copper']",Parties,28,98,4.59511985013459
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['May 3,2006']",Agreement Date,2,2,1.0986122886681098
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['Effective Date means May 3, 200ri or such later date as determined under the Arrangement Agreement,']",Effective Date,10,16,2.833213344056216
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['4.8 This Agreement will be governed exclusively by and construed in accordance with the laws of the Province of British Columbia, and the parties attorn to the exclusive jurisdiction of the Courts of British Columbia.']",Governing Law,13,35,3.58351893845611
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['Western Copper covenants and agrees with Glamis that, for a period of 2 years after the Effective Date, it will not, directly or indirectly, either individually or in partnership or jointly or in conjunction with any Person, which will include being a principal, agent, shareholder, or advisor of such Person or in any other manner whatsoever,\n\n(a) carry on or be engaged in Mining Activities, or<omitted>(b) advise, lend money to, guarantee the debts or obligations of or permit its name to be used by any Person who carries on or is engaged in Mining Activities,\n\nin the Area of Non-Competition.']",Non-Compete,24,98,4.59511985013459
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,"['If Glamis does not dispose of the Designated Mineral Property within a period of 3 months from the first to occur of the date that Glamis and Western Copper acknowledge failure to negotiate an acceptable agreement with respect to the Designated Mineral Property and the end of the 30 day period, the provisions of this section 2.2 will once again apply to any intended disposition of the Designated Mineral Property by Glamis.', 'In the ease of a Designated Mineral Property that Glamis intends to dispose of for cash consideration, the parties will negotiate in good faith to reach a mutually agreeable agreement for the sale to Western Copper of the [Designated Mineral Property.', 'In the case of a Designated Mineral Property that Glamis intends to abandon, Glamis wall, if requested by Western Copper, transfer such Designated Mineral Property to Western Copper at no cost save and except for the reasonable costs of transfer incurred by Glamis.', 'If Glamis and Western Copper are unable to negotiate an acceptable agreement with respect to the Designated Mineral Property within the 30 day period, Glamis may thereafter dispose of the Designated Mineral Property as it sees til in its absolute discretion.', 'For a period of 30 days from the time of delivery of the Disposition Notice Glamis will, if requested by Western Silver, entertain an offer from Western Copper to acquire the Designated Mineral Property.', 'Glamis covenants and agrees with Western Copper that if at any time it intends to dispose of a Designated Mineral Property for cash consideration or by abandonment, it will give Western Copper notice (the \' Disposition Notice"") of the intended disposition.']",Rofr/Rofo/Rofn,33,272,5.60947179518496
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['COLLABORATION AGREEMENT (""']",Document Name,9,3,1.3862943611198906
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['THERAVANCE, INC.', 'GLAXO GROUP LIMITED', 'Theravance and GSK may be referred to as a ""Party"" or together, the ""Parties"".', 'GSK', 'Theravance']",Parties,28,21,3.091042453358316
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['November 14, 2002,']",Agreement Date,2,3,1.3862943611198906
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['Unless otherwise mutually agreed to by the Parties, this Agreement shall commence on the Effective Date and shall end upon expiration of the Term, unless terminated early as contemplated hereunder.', '""Term"" means, on a Country-by-Country and Collaboration Product-by-Collaboration Product basis, the period from the Effective Date until the later of (a) the expiration or termination of the last Valid Claim of a Patent Right covering the Pooled Compound in such Collaboration Product in such Country, and (b) fifteen (15) years from First Commercial Sale in such Country, unless this Agreement is terminated earlier in accordance with Article 14.']",Expiration Date,12,98,4.59511985013459
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['This Agreement shall be construed, and the respective rights of the Parties determined, according to the substantive law of the State of Delaware notwithstanding the provisions governing conflict of laws under such Delaware law to the contrary, except matters of intellectual property law which shall be determined in accordance with the intellectual property laws relevant to the intellectual property in question.']",Governing Law,13,61,4.127134385045092
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","[""Subject to the terms of this Agreement, including without limitation Section 2.2, Theravance grants to GSK an exclusive license in the Field under the Theravance Patents, Theravance Know-How and Theravance's rights in the Joint Inventions to make and have made API Compound or formulated Collaboration Product in the Territory."", ""Subject to the terms of this Agreement, including without limitation Section 2.2, Theravance grants to GSK, and GSK accepts, an exclusive (except as to Theravance and its Affiliates) license in the Field under the Theravance Patents, Theravance Know-How and Theravance's rights in the Joint Inventions to make, have made, use and Develop Collaboration Products for Commercialization in the Territory."", ""Subject to the terms of this Agreement, including without limitation Section 2.2, Theravance hereby grants to GSK, and GSK accepts, an exclusive license in the Field under the Theravance Patents, Theravance Know-How and Theravance's rights in the Joint Inventions to make, have made use, sell, offer for sale and import Collaboration Products in the Territory.""]",Exclusivity,11,163,5.099866427824199
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['GSK may sublicense or subcontract its rights to Develop, Manufacture or Commercialize the Collaboration Products in whole or in part to one or more of its Affiliates, provided that the rights sublicensed or subcontracted to such Affiliate shall automatically terminate upon a change of control of such Affiliate in connection with which such Affiliate ceases to be an Affiliate of GSK.']",Change Of Control,6,61,4.127134385045092
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['This Agreement may not be assigned by either Party without the prior written consent of the other Party; provided, however that either Party may assign this Agreement, in whole or in part, to any of its Affiliates if such Party guarantees the performance of this Agreement by such Affiliate; and provided further that either Party may assign this Agreement to a successor to all or substantially all of the assets of such Party whether by merger, sale of stock, sale of assets or other similar transaction']",Anti-Assignment,3,86,4.465908118654584
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['Within twenty (20) days after the end of each Calendar Quarter , GSK shall pay Theravance royalty payments based on Net Sales in such Calendar Quarter during the Term as follows: On total Annual Worldwide Net Sales up to and including U.S. $3 Billion:\n\n 15 % On total Annual Worldwide Net Sales greater than U.S. $3 Billion:\n\n 5 % it being understood that Net Sales of a single agent Collaboration Product will be combined with Net Sales of a LABA/ICS Combination Product for purposes of the foregoing royalty calculation.', 'The 15% royalty payable on the first U.S. $3 Billion of total annual worldwide Net Sales under this Section 6.3 shall be reduced to 10% if all of the following occur: (i) all Theravance Compounds are discontinued by the collaboration for Technical Failure; (ii) Theravance fails to contribute any Theravance New Compound to the collaboration within 18 months following the Effective Date; and (iii) the Collaboration Product upon which the royalty is payable contains a LABA that is one of the GSK Initially Pooled Compounds. Nothing in the foregoing shall affect other royalties owed under this Agreement.', ""Within thirty (30) days after the end of each Calendar Quarter, GSK shall calculate the actual amount of Net Sales for the previous Calendar Quarter and either credit or debit the difference between such actual and projected amount on the succeeding Calendar Quarter's royalty payment to Theravance."", 'If GSK is not selling a LABA/ICS Combination Product, then the royalty set forth in Section 6.3.1 shall apply to the first Other Combination Product launched by GSK, provided such Other Combination Product does not contain a product in-licensed by GSK; if such Other Combination Product contains a product in-licensed by GSK, then the royalty payable to Theravance will be reduced by 50% of any running royalties paid to a Third Party, provided that in no case will the royalty payable to Theravance be less than set forth in this Section 6.3.3.', 'The 15% royalty payable on the first U.S. $3 Billion of total annual worldwide Net Sales under this Section 6.3 shall be reduced to 12% if all of the following occur: (i) all Theravance Compounds are discontinued by the collaboration for Technical Failure; (ii) Theravance only contributes one Theravance New Compound to the collaboration within 18 months following the Effective Date; and (iii) the Collaboration Product upon which the royalty is payable contains a LABA that is one of the GSK Initially Pooled Compounds.', 'The quarterly royalty payments made under this Section 6.3.1 may be based on estimated Net Sales.', 'For any Other Collaboration Product launched after the LABA/ICS Combination Product, GSK shall within twenty (20) days after the end of each Calendar Quarter, pay Theravance royalty payments based on Net Sales in such Calendar Quarter during the Term as follows:\n\nAnnual Net Sales\n\n\n\nPercentage Royalty\n\n Up to U.S.$750 Million\n\n 6.5 % Additional Net Sales up to U.S.$1.25 Billion\n\n 8.0 % Additional Net Sales up to U.S.$2.25 Billion\n\n 9.0 % Net Sales exceeding U.S.$2.25 Billion\n\n 10.0 %']",Revenue/Profit Sharing,32,500,6.2166061010848646
